species,food,protein_g,fat_g,carbs_g,fiber_g,sugar_g,calories,omega3_mg,omega6_mg,bioavailability_score,glycemic_index,ingredient_cost_usd,toxin_flag,protein_match,fat_match,carb_tolerance,sugar_risk,omega_balance,bioavailability_match,glycemic_risk,digestibility_index,fiber_compatibility,predicted_caloric_density,health_grade,nutrient_match_ratio,omega_ratio,cost_nutrition_efficiency,sugar_overload_risk,macro_balance_score,species_Bird,species_Cat,species_Dog,species_Fish,species_Guinea Pig,species_Hamster,species_Rabbit,species_Turtle,grade_encoded,protein_g_scaled,fat_g_scaled,carbs_g_scaled,fiber_g_scaled,sugar_g_scaled,calories_scaled,omega3_mg_scaled,omega6_mg_scaled,bioavailability_score_scaled,glycemic_index_scaled,ingredient_cost_usd_scaled,toxin_flag_scaled,protein_match_scaled,fat_match_scaled,carb_tolerance_scaled,sugar_risk_scaled,omega_balance_scaled,bioavailability_match_scaled,glycemic_risk_scaled,digestibility_index_scaled,fiber_compatibility_scaled,nutrient_match_ratio_scaled,omega_ratio_scaled,cost_nutrition_efficiency_scaled,sugar_overload_risk_scaled,macro_balance_score_scaled
Dog,Rice (White Cooked),2.7,0.3,28.2,0.4,0.1,130.0,5.0,30.0,0.7,73.0,0.08,0.0,0.075,1.0,1.0,0.005,0.0181818181818181,0.7,0.73,0.595,0.74,0.3628,D,0.62425,0.1388888888888889,0.9018486754335812,0.0024333333333333334,0.0,False,False,True,False,False,False,False,False,3,-0.7442364412520678,-0.7239278703149674,1.3745561957488845,-0.39634517361926896,-0.7181033435583059,-0.16413941383117447,-0.777656045644519,-0.7320694621774606,0.1409312523575993,2.202408014057797,-0.9482373265401041,-0.28338473030642275,-0.7418133541281039,0.49540421245439903,0.3740253204800018,-0.6093490249835425,-1.3025522718694411,0.1409312523575993,2.2024080140577964,0.5225206468805326,0.3251862651866775,0.045225307970998316,-0.41874877027871177,3.8179355225317373,-0.5174818123503402,-0.46960194786044923
Dog,Rice (Brown Cooked),2.6,0.9,23.5,1.8,0.4,111.0,10.0,90.0,0.68,55.0,0.1,0.0,0.0722222222222222,1.0,1.0,0.02,0.0431818181818181,0.68,0.55,0.5780000000000001,0.88,0.3487,C,0.6512777777777778,0.09900990099009901,0.6120318103851552,0.007333333333333334,0.0,False,False,True,False,False,False,False,False,2,-0.7539455520415099,-0.6291317105514896,1.0022488349103789,-0.20405168954250102,-0.6240970876743095,-0.31302920085177605,-0.7263807400549306,-0.6194280746452497,0.04302111914074136,1.4510912241940028,-0.9049343246015836,-0.28338473030642275,-0.7504315056004781,0.49540421245439903,0.3740253204800018,-0.541242275366415,-1.2294607053262872,0.04302111914074136,1.4510912241940028,0.4608189731985804,0.7312525198620398,0.2159628421971606,-0.5694210471318887,2.196466644973032,-0.42927793952028764,-0.46960194786044923
Dog,Oats (Cooked),2.5,1.5,12.0,1.7,0.3,68.0,20.0,860.0,0.65,55.0,0.12,0.0,0.0694444444444444,1.0,1.0,0.015,0.2409090909090909,0.65,0.55,0.5525,0.87,0.3224,C,0.6483055555555556,0.022701475595913734,0.30325900514579757,0.0055000000000000005,0.0,False,False,True,False,False,False,False,False,2,-0.7636546628309521,-0.5343355507880119,0.09128401583743923,-0.21778693840512733,-0.6554325063023083,-0.6499902977931374,-0.6238301288757537,0.8261363986847892,-0.10384408068454637,1.4510912241940028,-0.861631322663063,-0.28338473030642275,-0.7590496570728521,0.49540421245439903,0.3740253204800018,-0.5639445252387908,-0.651372860848615,-0.10384408068454637,1.4510912241940028,0.36826646267565133,0.7022477873852282,0.19718697769335838,-0.8577323810705209,0.468942976367835,-0.4622793885383345,-0.46960194786044923
Dog,Quinoa (Cooked),4.4,1.9,21.3,2.8,0.9,120.0,50.0,700.0,0.72,53.0,0.35,0.0,0.1222222222222222,1.0,1.0,0.045,0.2727272727272727,0.72,0.53,0.612,0.98,0.3322,B,0.6887777777777777,0.06657789613848203,0.21406518010291592,0.0159,0.0,False,False,True,False,False,False,False,False,1,-0.5791815578315513,-0.4711381109456934,0.827977304305121,-0.06669920091623825,-0.4674199945343155,-0.24250245963149109,-0.31617829533822334,0.5257593652655603,0.23884138557445778,1.3676115808758036,-0.3636468003700763,-0.28338473030642275,-0.5953047790977456,0.49540421245439903,0.3740253204800018,-0.4277310260045358,-0.5583472307027828,0.23884138557445778,1.3676115808758034,0.5842223205624852,1.0212998446301556,0.4528545906096143,-0.6919568553702591,-0.03007909176917033,-0.27507116865414155,-0.46960194786044923
Dog,Sweet Potato (Cooked),2.0,0.1,20.1,3.0,6.5,86.0,2.0,4.0,0.74,63.0,0.15,0.0,0.0555555555555555,1.0,1.0,0.325,0.0054545454545454,0.74,0.63,0.629,1.0,0.3345,D,0.6694444444444445,0.2857142857142857,0.3547684391080617,0.1365,0.0,False,False,True,False,False,False,False,False,3,-0.8122002167781628,-0.7555265902361267,0.7329201057931621,-0.03922870319098567,1.2873634486336174,-0.5089368153525676,-0.8084212289982721,-0.7808807301080852,0.33675151879131626,1.7850097974668002,-0.796676819755282,-0.28338473030642275,-0.8021404144347223,0.49540421245439903,0.3740253204800018,0.8435949668485117,-1.339762523927774,0.33675151879131626,1.7850097974668,0.6459239942444378,1.079309309583779,0.3307237336503052,0.13599241060830494,0.7571282207169555,1.8958241503875577,-0.46960194786044923
Dog,Potato (Cooked),1.7,0.1,17.0,1.3,0.8,77.0,5.0,20.0,0.65,78.0,0.1,0.0,0.0472222222222222,1.0,1.0,0.04,0.0159090909090909,0.65,0.78,0.5525,0.8300000000000001,0.3289,D,0.6325277777777778,0.19230769230769232,0.40583190394511154,0.020800000000000003,0.0,False,False,True,False,False,False,False,False,3,-0.8413275491464892,-0.7555265902361267,0.4873556763039348,-0.27272793385563243,-0.49875541316231425,-0.5794635565728525,-0.777656045644519,-0.7508430267661624,-0.10384408068454637,2.411107122353295,-0.9049343246015836,-0.28338473030642275,-0.8279948688518443,0.49540421245439903,0.3740253204800018,-0.45043327587691157,-1.3091969597370003,-0.10384408068454637,2.411107122353295,0.36826646267565133,0.586228857477982,0.09751696799093305,-0.2169198583135809,1.0428183547253915,-0.1868672958240891,-0.46960194786044923
Dog,Carrot (Raw),0.9,0.2,9.6,2.8,4.7,41.0,2.0,60.0,0.6,35.0,0.08,0.0,0.025,1.0,1.0,0.235,0.0181818181818181,0.6,0.35,0.51,0.98,0.3111,B,0.6547499999999999,0.031746031746031744,0.24379645511720982,0.05483333333333333,0.0,False,False,True,False,False,False,False,False,1,-0.9190004354620263,-0.7397272302755469,-0.09883038118647865,-0.06669920091623825,0.7233259133296391,-0.8615705214539924,-0.8084212289982721,-0.6757487684113551,-0.3486194137266926,0.6162947910120095,-0.9482373265401041,-0.28338473030642275,-0.8969400806308363,0.49540421245439903,0.3740253204800018,0.4349544691457463,-1.3025522718694411,-0.3486194137266926,0.6162947910120093,0.21401227847077,1.0212998446301556,0.23789726334646116,-0.8235599022773457,0.13626159760983153,0.4257596032200166,-0.46960194786044923
Dog,Broccoli,2.8,0.4,7.0,2.6,1.7,34.0,30.0,20.0,0.7,15.0,0.15,0.0,0.0777777777777777,1.0,1.0,0.0849999999999999,0.0727272727272727,0.7,0.15,0.595,0.96,0.3035,B,0.6692222222222222,0.5882352941176471,0.13267581475128642,0.008499999999999999,0.008500692221525719,False,False,True,False,False,False,False,False,1,-0.7345273304626256,-0.7081285103543876,-0.3047876446290563,-0.09416969864149079,-0.21673664551032504,-0.916424653514214,-0.521279517696577,-0.7508430267661624,0.1409312523575993,-0.21850164216998386,-0.796676819755282,-0.28338473030642275,-0.7331952026557302,0.49540421245439903,0.3740253204800018,-0.24611302702552948,-1.1430797630480143,0.1409312523575993,-0.2185016421699839,0.5225206468805326,0.9632903796765324,0.3293199306967492,1.2789885480162124,-0.4854367289441876,-0.4082770174178943,-0.4342458692650113
Dog,Spinach,2.9,0.4,3.6,2.2,0.4,23.0,140.0,30.0,0.62,15.0,0.2,0.0,0.0805555555555555,1.0,1.0,0.02,0.325,0.62,0.15,0.527,0.92,0.2911,B,0.6621944444444444,0.8187134502923976,0.06056685452911867,0.002,0.2622635687733754,False,False,True,False,False,False,False,False,1,-0.7248182196731835,-0.7081285103543876,-0.5741163737462733,-0.1491106940919959,-0.6240970876743095,-1.0026240038945622,0.606777205274368,-0.7320694621774606,-0.2507092805098341,-0.21850164216998386,-0.6884193149089806,-0.28338473030642275,-0.7245770511833561,0.49540421245439903,0.3740253204800018,-0.541242275366415,-0.4055194097489155,-0.2507092805098341,-0.2185016421699839,0.2757139521527226,0.8472714497692863,0.28492466229056346,2.149789698835427,-0.8888723080773308,-0.5252821548455149,0.621204672192339
Dog,Green Beans,1.8,0.2,7.0,3.4,3.3,31.0,15.0,40.0,0.68,15.0,0.12,0.0,0.05,1.0,1.0,0.1649999999999999,0.0431818181818181,0.68,0.15,0.5780000000000001,0.96,0.3044,C,0.6595,0.26785714285714285,0.144631217838765,0.0165,0.0,False,False,True,False,False,False,False,False,2,-0.831618438357047,-0.7397272302755469,-0.3047876446290563,0.01571229225951944,0.2846300525376558,-0.939933567254309,-0.6751054344653422,-0.7132958975887588,0.04302111914074136,-0.21850164216998386,-0.861631322663063,-0.28338473030642275,-0.8193767173794703,0.49540421245439903,0.3740253204800018,0.11712297093248406,-1.2294607053262872,0.04302111914074136,-0.2185016421699839,0.4608189731985804,0.9632903796765324,0.26790355147870565,0.06852388860853266,-0.41854857865736195,-0.2642706944300535,-0.46960194786044923
Dog,Pumpkin,1.0,0.1,6.5,0.5,2.8,26.0,5.0,3.0,0.72,75.0,0.12,0.0,0.0277777777777777,1.0,1.0,0.1399999999999999,0.0120454545454545,0.72,0.75,0.612,0.75,0.3026,D,0.6097222222222223,0.5555555555555556,0.12843910806174957,0.06999999999999999,0.0,False,False,True,False,False,False,False,False,3,-0.9092913246725842,-0.7555265902361267,-0.3443948106757059,-0.3826099247566427,0.12795295939766174,-0.9791150901544673,-0.777656045644519,-0.7827580865669554,0.23884138557445778,2.285887657375996,-0.861631322663063,-0.28338473030642275,-0.8883219291584626,0.49540421245439903,0.3740253204800018,0.0036117215706048616,-1.3204929291118515,0.23884138557445778,2.2858876573759956,0.5842223205624852,0.3541909976634891,-0.046548310117678,1.155516743049309,-0.5091402771806952,0.6987715905511312,-0.46960194786044923
Dog,Peas,5.4,0.4,14.5,5.5,5.9,81.0,45.0,100.0,0.75,48.0,0.15,0.0,0.15,1.0,1.0,0.295,0.125,0.75,0.48,0.6375,0.75,0.3322,C,0.6525,0.3082191780821918,0.33865780445969124,0.09440000000000001,0.0,False,False,True,False,False,False,False,False,2,-0.4820904499371299,-0.7081285103543876,0.289319846070687,0.30415251837467133,1.0993509368656247,-0.5481183382527259,-0.3674536009278117,-0.6006545100565479,0.3857065853997455,1.158912472580305,-0.796676819755282,-0.28338473030642275,-0.5091232643740052,0.49540421245439903,0.3740253204800018,0.7073814676142565,-0.9902519420941468,0.3857065853997455,1.1589124725803048,0.6767748310854139,0.3541909976634891,0.22368375844171406,0.22102123285459344,0.666992359659709,1.1379908756640458,-0.46960194786044923
Dog,Apple,0.3,0.2,13.8,2.4,10.0,52.0,10.0,40.0,0.55,36.0,0.18,0.0,0.0083333333333333,1.0,1.0,0.52,0.0318181818181818,0.55,0.36,0.4675,0.94,0.3042,D,0.6409166666666667,0.19607843137254902,0.1342601787487587,0.12,0.0,False,False,True,False,False,False,False,False,3,-0.9772551001986791,-0.7397272302755469,0.23386981360537767,-0.12164019636674336,2.3841031006135753,-0.7753711710736441,-0.7263807400549306,-0.7132958975887588,-0.5933947467688382,0.6580346126711092,-0.7317223168475012,-0.28338473030642275,-0.9486489894650807,0.49540421245439903,0.3740253204800018,1.7289827118711698,-1.2626841446640842,-0.5933947467688382,0.658034612671109,0.05975809426588872,0.9052809147229092,0.15051052948764512,-0.20267311158663054,-0.47657252115491167,1.5988111092251358,-0.46960194786044923
Dog,Banana,1.1,0.3,22.8,2.6,10.0,89.0,30.0,50.0,0.6,51.0,0.12,0.0,0.0305555555555555,1.0,1.0,0.61,0.0795454545454545,0.6,0.51,0.51,0.96,0.3295,D,0.6526944444444445,0.37037037037037035,0.3663807890222984,0.16999999999999998,0.0,False,False,True,False,False,False,False,False,3,-0.8995822138831421,-0.7239278703149674,0.9467988024450696,-0.09416969864149079,2.3841031006135753,-0.4854279016124726,-0.521279517696577,-0.694522333000057,-0.3486194137266926,1.2841319375576041,-0.861631322663063,-0.28338473030642275,-0.8797037776860885,0.49540421245439903,0.3740253204800018,2.1376232095739347,-1.1231456994453357,-0.3486194137266926,1.284131937557604,0.21401227847077,0.9632903796765324,0.22491208602607526,0.4558431815701885,0.8220970553571003,2.4988506278991403,-0.46960194786044923
Dog,Blueberry,0.7,0.3,14.5,2.4,10.0,57.0,85.0,100.0,0.65,53.0,0.8,0.0,0.0194444444444444,1.0,1.0,0.5,0.2159090909090909,0.65,0.53,0.5525,0.94,0.2488,D,0.6448055555555556,0.45698924731182794,0.04079791626961438,0.17666666666666667,0.0,False,False,True,False,False,False,False,False,3,-0.9384186570409107,-0.7239278703149674,0.289319846070687,-0.12164019636674336,2.3841031006135753,-0.7361896481734858,0.04274884378889552,-0.6006545100565479,-0.10384408068454637,1.3676115808758036,0.610670743246637,-0.28338473030642275,-0.9141763835755847,0.49540421245439903,0.3740253204800018,1.6381737123816662,-0.724464427391769,-0.10384408068454637,1.3676115808758034,0.36826646267565133,0.9052809147229092,0.17507708117486295,0.7831098474233255,-0.9994756648723527,2.6188558970556746,-0.46960194786044923
Dog,Watermelon,0.6,0.2,7.6,0.4,6.2,30.0,2.0,10.0,0.55,72.0,0.1,0.0,0.0166666666666666,1.0,1.0,0.31,0.0068181818181818,0.55,0.72,0.4675,0.74,0.3028,D,0.6038333333333333,0.15384615384615385,0.13379073756432247,0.1488,0.0,False,False,True,False,False,False,False,False,3,-0.9481277678303528,-0.7397272302755469,-0.25725904537307687,-0.39634517361926896,1.1933571927496212,-0.9477698718343406,-0.8084212289982721,-0.7696165913548642,-0.5933947467688382,2.1606681923986972,-0.9049343246015836,-0.28338473030642275,-0.9227945350479587,0.49540421245439903,0.3740253204800018,0.7754882172313841,-1.3357757112072381,-0.5933947467688382,2.160668192398697,0.05975809426588872,0.3251862651866775,-0.08374908838689343,-0.3622366749284751,-0.4791989530924749,2.1172338719813624,-0.46960194786044923
Dog,Strawberry,0.7,0.3,7.7,2.0,4.9,32.0,65.0,90.0,0.6,40.0,0.4,0.0,0.0194444444444444,1.0,1.0,0.245,0.1681818181818181,0.6,0.4,0.51,0.9,0.2749,C,0.6368055555555556,0.4166666666666667,0.04176881562983725,0.06533333333333334,0.0,False,False,True,False,False,False,False,False,2,-0.9384186570409107,-0.7239278703149674,-0.24933761216374692,-0.1765811918172485,0.7859967505856368,-0.9320972626742773,-0.1623523785694581,-0.6194280746452497,-0.3486194137266926,0.8249938993075078,-0.25538929552377476,-0.28338473030642275,-0.9141763835755847,0.49540421245439903,0.3740253204800018,0.480358968890498,-0.8640028726105176,-0.3486194137266926,0.8249938993075078,0.21401227847077,0.789261984815663,0.1245401748468726,0.6307615719399687,-0.9940436721704097,0.6147679021415577,-0.46960194786044923
